customer_id,customer_name,phone,address_area,main_branch,first_order_date,last_order_date,total_orders,total_spent,recency_days,R_score,F_score,M_score,RFM_Score
2592,عمر فتحي,1098623765,زهراء المعادي,Maadi,2025-02-13,2025-04-08,2,1614,23,4,5,4,454
2049,شريف الصاوي,1181289924,الحي الرابع,Zayed,2025-01-31,2025-01-31,1,580,90,1,3,1,131
4666,سامي منصور,1289665399,كورنيش المعادي,Maadi,2025-03-20,2025-03-20,1,642,42,3,3,2,332
4052,حسين عادل,1220193783,ميدان الحصري,October,2025-04-28,2025-04-28,1,415,3,5,3,1,531
1607,خالد الهواري,1250389391,الحي الثالث,Zayed,2025-01-24,2025-01-24,1,735,97,1,3,2,132
1921,يوسف عبدالله,1253397367,روكسي,Heliopolis,2025-01-11,2025-01-11,1,632,110,1,3,2,132
1979,سامي سالم,1273225809,ميدان الحصري,October,2025-03-03,2025-03-03,1,286,59,2,3,1,231
3537,إبراهيم حسن,1283768554,روكسي,Heliopolis,2025-02-16,2025-02-16,1,362,74,2,3,1,231
3330,خالد عبدالرحمن,1128621952,مكرم عبيد,Nasr City,2025-04-19,2025-04-19,1,1315,12,5,3,4,534
2804,زياد عبدالله,1034268896,المنطقة السادسة,Nasr City,2025-01-23,2025-01-23,1,720,98,1,3,2,132
4455,محمد الشاذلي,1195196174,كمبوند بيفرلي هيلز,Zayed,2025-01-18,2025-01-18,1,386,103,1,3,1,131
4073,سيف الصاوي,1236711802,روكسي,Heliopolis,2025-02-19,2025-02-19,1,713,71,2,3,2,232
3247,عمر عبدالرحمن,1128798395,المعادي الجديدة,Maadi,2025-03-24,2025-03-24,1,880,38,3,3,2,332
4063,خالد عطية,1227828148,الحي الثالث,Zayed,2025-01-29,2025-01-29,1,422,92,1,3,1,131
4550,عمر الصاوي,1028819224,هليوبوليس سكوير,Heliopolis,2025-02-24,2025-02-24,1,1304,66,2,3,4,234
1163,سامي جمال,1030380682,روكسي,Heliopolis,2025-03-18,2025-04-29,2,2025,2,5,5,5,555
2425,حمزة عادل,1088688976,شارع الطيران,Nasr City,2025-01-06,2025-01-06,1,221,115,1,3,1,131
2528,مصطفى سالم,1153868712,الميرغني,Heliopolis,2025-03-13,2025-03-13,1,515,49,3,3,1,331
2337,شريف سيد,1093974148,روكسي,Heliopolis,2025-01-22,2025-01-22,1,1780,99,1,3,4,134
4716,يوسف عبدالرحمن,1092322601,النزهة,Heliopolis,2025-04-21,2025-04-21,1,620,10,5,3,2,532
1227,شريف عبدالله,1079368348,هليوبوليس سكوير,Heliopolis,2025-02-14,2025-02-14,1,890,76,2,3,2,232
2181,يوسف الشاذلي,1011128848,عباس العقاد,Nasr City,2025-01-03,2025-03-06,2,2491,56,3,5,5,355
2083,شريف عادل,1249754308,زايد 2,October,2025-01-13,2025-01-13,1,793,108,1,3,2,132
4254,سامي عطية,1076832623,زايد 2,October,2025-04-13,2025-04-13,1,651,18,4,3,2,432
1255,حسين سالم,1281989572,هليوبوليس سكوير,Heliopolis,2025-01-01,2025-01-01,1,431,120,1,3,1,131
2787,زياد عبدالله,1171661245,النزهة,Heliopolis,2025-04-28,2025-04-28,1,351,3,5,3,1,531
4735,حسين جمال,1189867547,النزهة,Heliopolis,2025-01-02,2025-02-02,2,1107,88,1,5,3,153
1257,أحمد عطية,1297778476,المنطقة السادسة,Nasr City,2025-01-19,2025-01-19,1,1098,102,1,3,3,133
4881,سامي الشمري,1245677453,الميرغني,Heliopolis,2025-02-12,2025-02-12,1,415,78,2,3,1,231
2177,سامي عطية,1062778504,الحي الثالث,Zayed,2025-03-01,2025-03-01,1,361,61,2,3,1,231
3521,طارق عبدالله,1079462202,شارع 9,Maadi,2025-01-12,2025-01-12,1,823,109,1,3,2,132
4406,كريم عطية,1176975226,روكسي,Heliopolis,2025-02-27,2025-02-27,1,1100,63,2,3,3,233
2699,كريم عبدالسلام,1210641625,عباس العقاد,Nasr City,2025-01-20,2025-03-05,2,1970,57,3,5,5,355
3572,شريف سيد,1184074237,الحي الرابع,Zayed,2025-02-09,2025-02-09,1,626,81,2,3,2,232
4313,حمزة عبدالسلام,1260578341,ميدان الحصري,October,2025-02-23,2025-02-23,1,1069,67,2,3,3,233
4590,شريف الشاذلي,1152414324,مكرم عبيد,Nasr City,2025-04-07,2025-04-28,2,2056,3,5,5,5,555
1996,خالد عبدالسلام,1022792573,الحي الأول,Zayed,2025-01-09,2025-01-09,1,322,112,1,3,1,131
4585,رامي جمال,1117514312,روكسي,Heliopolis,2025-03-11,2025-03-11,1,1073,51,3,3,3,333
2511,حسين عبدالسلام,1097867246,شارع الطيران,Nasr City,2025-02-16,2025-04-14,2,1064,17,4,5,3,453
1922,يوسف الصاوي,1164967403,النزهة,Heliopolis,2025-02-28,2025-02-28,1,816,62,2,3,2,232
3574,مصطفى عطية,1193886681,النزهة,Heliopolis,2025-02-27,2025-02-27,1,502,63,2,3,1,231
3828,عمر الشمري,1082222693,زهراء المعادي,Maadi,2025-04-03,2025-04-03,1,435,28,4,3,1,431
2063,محمود الصاوي,1112879674,هليوبوليس سكوير,Heliopolis,2025-02-06,2025-02-06,1,1265,84,2,3,3,233
1620,مصطفى عبدالله,1297556186,كمبوند بيفرلي هيلز,Zayed,2025-01-04,2025-01-04,1,1003,117,1,3,3,133
2824,خالد منصور,1218628922,الميرغني,Heliopolis,2025-01-15,2025-01-15,1,975,106,1,3,3,133
3954,أحمد عبدالرحمن,1211232252,المنطقة السادسة,Nasr City,2025-04-18,2025-04-18,1,782,13,5,3,2,532
4347,مصطفى عادل,1114662526,زهراء المعادي,Maadi,2025-01-14,2025-01-14,1,752,107,1,3,2,132
1803,طارق الشمري,1282849370,ميدان الحصري,October,2025-02-16,2025-02-16,1,450,74,2,3,1,231
1147,حمزة الصاوي,1177650440,الحي الأول,Zayed,2025-04-21,2025-04-21,1,1220,10,5,3,3,533
2562,رامي سالم,1094947156,الحي الأول,Zayed,2025-01-12,2025-02-25,2,799,65,2,5,2,252
1407,حسين عطية,1123563310,كورنيش المعادي,Maadi,2025-04-06,2025-04-06,1,1202,25,4,3,3,433
3791,خالد الهواري,1049150336,الحي الرابع,Zayed,2025-03-07,2025-03-07,1,460,55,3,3,1,331
4205,إبراهيم عطية,1159922464,كمبوند بيفرلي هيلز,Zayed,2025-03-24,2025-03-24,1,853,38,3,3,2,332
4554,طارق عبدالسلام,1184786997,الحي الثالث,Zayed,2025-03-13,2025-04-16,2,832,15,5,5,2,552
2654,يوسف النجار,1157922257,الميرغني,Heliopolis,2025-02-02,2025-04-15,2,1425,16,4,5,4,454
3175,خالد فتحي,1059732009,كورنيش المعادي,Maadi,2025-03-22,2025-03-22,1,1155,40,3,3,3,333
3358,مصطفى عبدالرحمن,1112908695,الحي الخامس,October,2025-03-06,2025-03-06,1,771,56,3,3,2,332
1398,خالد حجازي,1250500719,عباس العقاد,Nasr City,2025-02-12,2025-02-12,1,988,78,2,3,3,233
4572,سيف الشريف,1168114486,هليوبوليس سكوير,Heliopolis,2025-04-27,2025-04-27,1,371,4,5,3,1,531
4144,ياسين الشمري,1027802597,الحي الخامس,October,2025-04-19,2025-04-19,1,370,12,5,3,1,531
4596,شريف عبدالله,1169915620,زايد 2,October,2025-01-12,2025-01-12,1,489,109,1,3,1,131
2866,إبراهيم منصور,1269434612,المنطقة السادسة,Nasr City,2025-03-18,2025-03-18,1,1388,44,3,3,4,334
1380,حسين سالم,1290055736,ميدان الحصري,October,2025-01-23,2025-01-23,1,602,98,1,3,1,131
1433,شريف الهواري,1122369480,المعادي الجديدة,Maadi,2025-03-13,2025-03-13,1,1116,49,3,3,3,333
2394,شريف الشمري,1137223238,عباس العقاد,Nasr City,2025-01-28,2025-01-28,1,1170,93,1,3,3,133
1320,كريم فتحي,1240480680,النزهة,Heliopolis,2025-03-06,2025-04-24,2,1668,7,5,5,4,554
2079,كريم عبدالرحمن,1273931965,كورنيش المعادي,Maadi,2025-04-29,2025-04-29,1,846,2,5,3,2,532
1954,عبدالله عطية,1243519023,الحي السابع,October,2025-04-25,2025-04-25,1,517,6,5,3,1,531
2031,خالد عبدالسلام,1123258016,زايد 2,October,2025-04-21,2025-04-21,1,717,10,5,3,2,532
4766,محمود عطية,1260909282,مكرم عبيد,Nasr City,2025-03-29,2025-03-29,1,260,33,4,3,1,431
3536,محمد عبدالسلام,1037585583,الميرغني,Heliopolis,2025-04-01,2025-04-01,1,251,30,4,3,1,431
1354,سيف الشريف,1284342024,ميدان الحصري,October,2025-04-22,2025-04-22,1,975,9,5,3,3,533
4847,طارق حسن,1188565773,النزهة,Heliopolis,2025-05-01,2025-05-01,1,460,0,5,3,1,531
2710,إبراهيم عبدالله,1238476420,ميدان الحصري,October,2025-03-22,2025-03-22,1,1031,40,3,3,3,333
2232,محمود سالم,1039301128,المنطقة السادسة,Nasr City,2025-03-03,2025-03-03,1,1338,59,2,3,4,234
3344,طارق حجازي,1234301152,زايد 2,October,2025-01-16,2025-01-16,1,1497,105,1,3,4,134
3030,أحمد الهواري,1263562001,شارع 9,Maadi,2025-03-05,2025-03-05,1,1075,57,3,3,3,333
3801,خالد عادل,1145667066,هليوبوليس سكوير,Heliopolis,2025-04-30,2025-04-30,1,326,1,5,3,1,531
3713,طارق عادل,1255702533,شارع الطيران,Nasr City,2025-03-29,2025-03-29,1,680,33,4,3,2,432
1377,محمد عبدالله,1152361693,كمبوند بيفرلي هيلز,Zayed,2025-03-31,2025-03-31,1,845,31,4,3,2,432
4190,مصطفى حجازي,1053339943,روكسي,Heliopolis,2025-03-10,2025-03-10,1,1086,52,3,3,3,333
3769,سيف حسن,1174480967,المنطقة السادسة,Nasr City,2025-03-01,2025-03-01,1,1657,61,2,3,4,234
3017,محمود فتحي,1074372750,شارع الطيران,Nasr City,2025-04-11,2025-04-11,1,511,20,4,3,1,431
4173,وليد عبدالسلام,1241842317,الحي السابع,October,2025-03-04,2025-03-15,2,767,47,3,5,2,352
3909,سيف الهواري,1258018960,ميدان الحصري,October,2025-02-04,2025-02-04,1,1061,86,1,3,3,133
4632,عمر فتحي,1265468430,هليوبوليس سكوير,Heliopolis,2025-03-30,2025-03-30,1,812,32,4,3,2,432
2294,سامي حسن,1251974640,كمبوند بيفرلي هيلز,Zayed,2025-01-19,2025-01-19,1,860,102,1,3,2,132
1545,سيف عبدالرحمن,1168854852,النزهة,Heliopolis,2025-01-25,2025-03-22,2,1269,40,3,5,3,353
2434,مصطفى حجازي,1266702677,النزهة,Heliopolis,2025-01-25,2025-01-25,1,466,96,1,3,1,131
2259,طارق سيد,1285847017,هليوبوليس سكوير,Heliopolis,2025-03-31,2025-03-31,1,260,31,4,3,1,431
4674,مصطفى عطية,1098216075,شارع الطيران,Nasr City,2025-03-30,2025-03-30,1,860,32,4,3,2,432
2243,محمد عادل,1211578341,شارع الطيران,Nasr City,2025-01-17,2025-01-17,1,857,104,1,3,2,132
1030,طارق جمال,1181898599,شارع 9,Maadi,2025-05-01,2025-05-01,1,395,0,5,3,1,531
2471,يوسف سالم,1016340397,الحي السابع,October,2025-01-10,2025-01-10,1,925,111,1,3,3,133
2115,سيف حسن,1269932095,الحي الرابع,Zayed,2025-03-12,2025-03-12,1,714,50,3,3,2,332
4704,محمد عبدالله,1245612474,كورنيش المعادي,Maadi,2025-03-21,2025-03-21,1,1155,41,3,3,3,333
4589,حسين عادل,1097895015,شارع 9,Maadi,2025-03-01,2025-03-01,1,750,61,2,3,2,232
4309,سامي سيد,1058270527,هليوبوليس سكوير,Heliopolis,2025-04-04,2025-04-04,1,772,27,4,3,2,432
1446,سيف سيد,1230648386,الحي السابع,October,2025-01-25,2025-01-25,1,341,96,1,3,1,131
3230,خالد النجار,1042984081,زهراء المعادي,Maadi,2025-04-07,2025-04-07,1,271,24,4,3,1,431
2859,أحمد الصاوي,1080553497,الميرغني,Heliopolis,2025-01-07,2025-01-07,1,1480,114,1,3,4,134
1336,مصطفى النجار,1082500313,الحي الأول,Zayed,2025-03-26,2025-03-26,1,1011,36,3,3,3,333
1671,إبراهيم جمال,1149900845,شارع الطيران,Nasr City,2025-04-25,2025-04-25,1,630,6,5,3,2,532
3283,كريم حجازي,1013297496,روكسي,Heliopolis,2025-04-22,2025-04-22,1,1092,9,5,3,3,533
3851,حمزة الشريف,1155970427,الحي الثالث,Zayed,2025-01-28,2025-01-28,1,1332,93,1,3,4,134
2554,محمود الشاذلي,1295262494,شارع الطيران,Nasr City,2025-05-01,2025-05-01,1,411,0,5,3,1,531
2106,خالد عادل,1130199226,ميدان الحصري,October,2025-04-25,2025-04-25,1,1363,6,5,3,4,534
2571,وليد النجار,1177386029,شارع 9,Maadi,2025-04-20,2025-04-20,1,1621,11,5,3,4,534
2359,محمد الشمري,1229218645,مكرم عبيد,Nasr City,2025-04-24,2025-04-24,1,615,7,5,3,2,532
1672,سامي حجازي,1152675207,شارع 9,Maadi,2025-02-11,2025-02-11,1,680,79,2,3,2,232
4639,خالد عادل,1135423931,الميرغني,Heliopolis,2025-03-14,2025-03-14,1,735,48,3,3,2,332
3928,رامي حسن,1011110215,المنطقة السادسة,Nasr City,2025-04-16,2025-04-18,2,1103,13,5,5,3,553
3872,إبراهيم سالم,1172552961,مكرم عبيد,Nasr City,2025-04-20,2025-04-20,1,760,11,5,3,2,532
4625,شريف عبدالرحمن,1255512696,الحي الأول,Zayed,2025-02-16,2025-02-16,1,903,74,2,3,2,232
2307,حمزة الشريف,1035449774,ميدان الحصري,October,2025-03-10,2025-03-10,1,545,52,3,3,1,331
2319,طارق الصاوي,1083348307,روكسي,Heliopolis,2025-02-05,2025-02-05,1,1034,85,1,3,3,133
2734,أحمد الشريف,1020397463,النزهة,Heliopolis,2025-03-04,2025-03-04,1,743,58,2,3,2,232
1522,رامي جمال,1299916078,المعادي الجديدة,Maadi,2025-01-11,2025-01-11,1,1831,110,1,3,4,134
1881,محمود سيد,1143122711,ميدان الحصري,October,2025-02-17,2025-03-08,2,1444,54,3,5,4,354
3275,طارق الشريف,1159337509,شارع 9,Maadi,2025-01-25,2025-01-25,1,381,96,1,3,1,131
3646,وليد النجار,1150112872,كمبوند بيفرلي هيلز,Zayed,2025-01-14,2025-01-14,1,1075,107,1,3,3,133
1762,حمزة الشمري,1067127169,الحي الرابع,Zayed,2025-03-10,2025-03-10,1,430,52,3,3,1,331
2697,طارق الشاذلي,1175011973,الحي الثالث,Zayed,2025-04-12,2025-04-12,1,1074,19,4,3,3,433
3506,عبدالله عادل,1234833863,الحي السابع,October,2025-01-02,2025-01-02,1,1266,119,1,3,3,133
2788,زياد عبدالسلام,1126201221,الحي الخامس,October,2025-03-31,2025-03-31,1,1397,31,4,3,4,434
1372,عمر جمال,1066497402,الحي الرابع,Zayed,2025-01-19,2025-01-19,1,470,102,1,3,1,131
1243,محمود عبدالسلام,1034868062,المنطقة السادسة,Nasr City,2025-04-27,2025-04-27,1,680,4,5,3,2,532
3715,إبراهيم سالم,1156923096,المنطقة السادسة,Nasr City,2025-03-05,2025-03-05,1,775,57,3,3,2,332
2774,محمد سالم,1234356082,ميدان الحصري,October,2025-04-22,2025-04-22,1,1484,9,5,3,4,534
4574,زياد عبدالرحمن,1024642616,الحي الخامس,October,2025-01-07,2025-01-07,1,695,114,1,3,2,132
2467,كريم الهواري,1088219998,عباس العقاد,Nasr City,2025-02-07,2025-02-07,1,835,83,2,3,2,232
4974,محمد سالم,1288186650,زهراء المعادي,Maadi,2025-02-04,2025-02-04,1,361,86,1,3,1,131
1555,عبدالله عبدالله,1246528012,روكسي,Heliopolis,2025-02-08,2025-02-08,1,1399,82,2,3,4,234
3755,طارق عادل,1090632692,الحي الثالث,Zayed,2025-01-18,2025-01-18,1,1602,103,1,3,4,134
1306,حمزة عادل,1198103858,عباس العقاد,Nasr City,2025-03-21,2025-03-21,1,350,41,3,3,1,331
3747,محمود النجار,1133622661,كورنيش المعادي,Maadi,2025-01-08,2025-01-08,1,960,113,1,3,3,133
2915,أحمد جمال,1152199106,كورنيش المعادي,Maadi,2025-04-25,2025-04-25,1,385,6,5,3,1,531
4788,إبراهيم النجار,1277630817,زهراء المعادي,Maadi,2025-01-01,2025-01-01,1,669,120,1,3,2,132
1286,أحمد الشمري,1143843858,المعادي الجديدة,Maadi,2025-04-29,2025-04-29,1,1121,2,5,3,3,533
1808,ياسين الصاوي,1237852201,هليوبوليس سكوير,Heliopolis,2025-02-22,2025-02-22,1,1140,68,2,3,3,233
2346,طارق الشمري,1053537169,كورنيش المعادي,Maadi,2025-02-23,2025-02-23,1,750,67,2,3,2,232
1570,سيف الشاذلي,1011284560,كورنيش المعادي,Maadi,2025-01-18,2025-01-18,1,1817,103,1,3,4,134
2419,خالد سالم,1153118020,شارع 9,Maadi,2025-03-24,2025-03-24,1,547,38,3,3,1,331
4807,رامي الشمري,1042201257,المعادي الجديدة,Maadi,2025-01-19,2025-01-19,1,511,102,1,3,1,131
1837,محمود جمال,1214894302,الحي السابع,October,2025-02-28,2025-02-28,1,415,62,2,3,1,231
2441,ياسين جمال,1261531526,الحي الخامس,October,2025-04-20,2025-04-20,1,597,11,5,3,1,531
3231,خالد الهواري,1133226496,المعادي الجديدة,Maadi,2025-01-23,2025-04-12,2,1238,19,4,5,3,453
4975,يوسف حجازي,1018574988,المعادي الجديدة,Maadi,2025-04-18,2025-04-18,1,851,13,5,3,2,532
2566,سامي حجازي,1047960328,النزهة,Heliopolis,2025-04-27,2025-04-27,1,895,4,5,3,2,532
2169,يوسف الهواري,1088716587,كورنيش المعادي,Maadi,2025-04-15,2025-04-15,1,396,16,4,3,1,431
3564,وليد النجار,1043176225,زايد 2,October,2025-01-18,2025-01-18,1,291,103,1,3,1,131
1276,يوسف جمال,1081384975,كمبوند بيفرلي هيلز,Zayed,2025-03-21,2025-03-21,1,1142,41,3,3,3,333
3258,طارق الصاوي,1262379686,النزهة,Heliopolis,2025-01-21,2025-01-21,1,1011,100,1,3,3,133
1533,طارق الشاذلي,1236955277,زهراء المعادي,Maadi,2025-02-07,2025-02-07,1,514,83,2,3,1,231
4261,شريف جمال,1175588120,المنطقة السادسة,Nasr City,2025-02-03,2025-03-29,2,1400,33,4,5,4,454
2565,حمزة النجار,1280742054,عباس العقاد,Nasr City,2025-04-15,2025-04-15,1,1931,16,4,3,5,435
1578,مصطفى عبدالسلام,1121554106,روكسي,Heliopolis,2025-03-06,2025-03-06,1,270,56,3,3,1,331
3870,وليد حجازي,1262669505,عباس العقاد,Nasr City,2025-01-15,2025-01-15,1,235,106,1,3,1,131
1717,عمر حسن,1158617627,شارع 9,Maadi,2025-04-29,2025-04-29,1,680,2,5,3,2,532
4813,أحمد فتحي,1059645289,الحي الأول,Zayed,2025-01-17,2025-01-17,1,395,104,1,3,1,131
1435,طارق عبدالرحمن,1114527717,هليوبوليس سكوير,Heliopolis,2025-04-14,2025-04-14,1,245,17,4,3,1,431
2626,عبدالله سالم,1129232142,شارع الطيران,Nasr City,2025-02-27,2025-02-27,1,1544,63,2,3,4,234
4925,محمد عطية,1142881736,روكسي,Heliopolis,2025-01-11,2025-04-12,2,2540,19,4,5,5,455
4992,محمود جمال,1123463608,كمبوند بيفرلي هيلز,Zayed,2025-01-06,2025-01-06,1,310,115,1,3,1,131
4518,عمر عبدالسلام,1288034506,الميرغني,Heliopolis,2025-02-26,2025-02-26,1,847,64,2,3,2,232
4005,خالد سالم,1083391708,الحي السابع,October,2025-02-21,2025-02-21,1,1185,69,2,3,3,233
2801,عبدالله الشريف,1259866414,الحي الأول,Zayed,2025-02-11,2025-02-11,1,736,79,2,3,2,232
3662,زياد عبدالرحمن,1292782705,شارع 9,Maadi,2025-04-20,2025-04-20,1,925,11,5,3,3,533
4899,رامي فتحي,1072015826,الحي الثالث,Zayed,2025-03-28,2025-03-28,1,686,34,4,3,2,432
4251,ياسين حجازي,1040503941,زايد 2,October,2025-03-31,2025-03-31,1,1188,31,4,3,3,433
4387,عمر عبدالسلام,1267773071,مكرم عبيد,Nasr City,2025-02-28,2025-02-28,1,870,62,2,3,2,232
3585,حمزة سيد,1121261205,الميرغني,Heliopolis,2025-02-24,2025-02-24,1,552,66,2,3,1,231
1768,مصطفى عطية,1296898212,كورنيش المعادي,Maadi,2025-04-02,2025-04-02,1,675,29,4,3,2,432
3753,محمود النجار,1112889708,روكسي,Heliopolis,2025-03-06,2025-03-06,1,450,56,3,3,1,331
3006,محمد عبدالله,1114590942,شارع 9,Maadi,2025-01-07,2025-01-07,1,555,114,1,3,1,131
4013,سيف النجار,1119189545,الحي الأول,Zayed,2025-02-25,2025-02-25,1,1346,65,2,3,4,234
